starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:55 2018	1525702975	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:54 2018	1525702974	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:57 2018	1525702977	0	1	1	1
Mon May 07 16:22:56 2018	1525702976	0	1	1	1
