starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
Mon May 07 16:41:58 2018	1525704118	0	1	1	1
Mon May 07 16:41:59 2018	1525704119	0	1	1	1
