starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:31 2018	1525704211	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:31 2018	1525704211	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:31 2018	1525704211	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:31 2018	1525704211	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:32 2018	1525704212	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:25 2018	1525704205	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:22 2018	1525704202	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:29 2018	1525704209	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:28 2018	1525704208	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:30 2018	1525704210	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:26 2018	1525704206	0	1	1	1
Mon May 07 16:43:27 2018	1525704207	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:24 2018	1525704204	0	1	1	1
Mon May 07 16:43:23 2018	1525704203	0	1	1	1
